ATP,Location,Tournament,Date,Year,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
37,London,Wimbledon,25/06/2013,2013,Grand Slam,Outdoor,Grass,1st Round,5,Reynolds B.,Johnson S.,156,98,1,6,7,6,6,3,6,7,6,4,3,2,Completed
37,London,Wimbledon,25/06/2013,2013,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Simon G.,32,17,6,2,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,25/06/2013,2013,Grand Slam,Outdoor,Grass,1st Round,5,Zemlja G.,Russell M.,55,95,6,7,6,4,6,4,6,1,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Kubot L.,Darcis S.,130,135,,,,,,,,,,,,,Walkover
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Brown D.,Hewitt L.,189,70,6,4,6,4,6,7,6,2,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Mannarino A.,Isner J.,111,21,1,1,,,,,,,,,0,0,Retired
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Troicki V.,Kuznetsov An.,44,78,6,4,6,3,6,4,,,,,3,0,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Janowicz J.,Stepanek R.,22,45,6,2,5,3,,,,,,,1,0,Retired
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Almagro N.,Rufin G.,16,85,7,5,6,7,6,3,6,4,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Pospisil V.,26,103,6,2,6,7,7,6,3,6,6,4,3,2,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Verdasco F.,Benneteau J.,54,33,7,6,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Paire B.,Robert S.,27,165,6,4,7,5,6,4,,,,,3,0,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Gulbis E.,Tsonga J.W.,39,7,3,6,6,3,6,3,,,,,2,1,Retired
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Melzer J.,Reister J.,37,121,3,6,7,6,7,6,6,2,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Robredo T.,Mahut N.,29,124,7,6,6,1,7,6,,,,,3,0,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Lu Y.H.,2,75,6,3,6,3,7,5,,,,,3,0,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Monaco J.,Ram R.,20,86,5,7,6,2,6,4,6,2,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Stakhovsky S.,Federer R.,116,3,6,7,7,6,7,5,7,6,,,3,1,Completed
37,London,Wimbledon,26/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,De Schepper K.,Cilic M.,80,12,,,,,,,,,,,,,Walkover
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Seppi A.,Llodra M.,28,53,7,5,,,,,,,,,1,0,Retired
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Anderson K.,Przysiezny M.,23,127,6,4,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Tomic B.,Blake J.,59,87,6,3,6,4,7,5,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Brands D.,6,57,7,6,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Del Potro J.M.,Levine J.,8,112,6,2,7,6,6,3,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Nishikori K.,Mayer L.,11,84,7,6,6,4,6,2,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Gasquet R.,Soeda G.,9,129,6,0,6,3,6,7,6,3,,,3,1,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Sijsling I.,Raonic M.,64,15,7,5,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Dodig I.,Kudla D.,49,105,6,1,7,6,7,5,,,,,3,0,Completed
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Mathieu P.H.,32,82,6,3,5,1,,,,,,,1,0,Retired
37,London,Wimbledon,27/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Reynolds B.,1,156,7,6,6,3,6,1,,,,,3,0,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Zemlja G.,Dimitrov G.,55,31,3,6,7,6,3,6,6,4,11,9,3,2,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Chardy J.,Struff J.L.,25,115,6,2,5,7,7,6,7,6,,,3,1,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrer D.,Bautista R.,4,60,6,3,3,6,7,6,7,5,,,3,1,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Dolgopolov O.,Giraldo S.,24,91,6,4,7,5,6,3,,,,,3,0,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,2nd Round,5,Haas T.,Wang J.,13,151,6,3,6,2,7,5,,,,,3,0,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Melzer J.,Stakhovsky S.,37,116,6,2,2,6,7,5,6,3,,,3,1,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Janowicz J.,Almagro N.,22,16,7,6,6,3,6,4,,,,,3,0,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Mannarino A.,Brown D.,111,189,6,4,6,2,7,5,,,,,3,0,Completed
37,London,Wimbledon,28/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Robredo T.,2,29,6,2,6,4,7,5,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Kubot L.,Paire B.,130,27,6,1,6,3,6,4,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,De Schepper K.,Monaco J.,80,20,6,4,7,6,6,4,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Seppi A.,Nishikori K.,28,11,3,6,6,2,6,7,6,1,6,4,3,2,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Troicki V.,26,44,6,3,6,4,7,5,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Verdasco F.,Gulbis E.,54,39,6,2,6,4,6,4,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Tomic B.,Gasquet R.,59,9,7,6,5,7,7,5,7,6,,,3,1,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Anderson K.,6,23,3,6,6,3,6,4,7,5,,,3,1,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Dodig I.,Sijsling I.,49,64,6,0,6,1,1,0,,,,,2,0,Retired
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Del Potro J.M.,Zemlja G.,8,55,7,5,7,6,6,0,,,,,3,0,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Haas T.,Lopez F.,13,32,4,6,6,2,7,5,6,4,,,3,1,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrer D.,Dolgopolov O.,4,24,6,7,7,6,2,6,6,1,6,2,3,2,Completed
37,London,Wimbledon,29/06/2013,2013,Grand Slam,Outdoor,Grass,3rd Round,3,Djokovic N.,Chardy J.,1,25,6,3,6,2,6,2,,,,,3,0,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Janowicz J.,Melzer J.,22,37,3,6,7,6,6,4,4,6,6,4,3,2,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Kubot L.,Mannarino A.,130,111,4,6,6,3,3,6,6,3,6,4,3,2,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Ferrer D.,Dodig I.,4,49,6,7,7,6,6,1,6,1,,,3,1,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Verdasco F.,De Schepper K.,54,80,6,4,6,4,6,4,,,,,3,0,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Del Potro J.M.,Seppi A.,8,28,6,4,7,6,6,3,,,,,3,0,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Youzhny M.,2,26,6,4,7,6,6,1,,,,,3,0,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Tomic B.,6,59,7,6,6,7,6,4,6,4,,,3,1,Completed
37,London,Wimbledon,01/07/2013,2013,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Haas T.,1,13,6,1,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,03/07/2013,2013,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Berdych T.,1,6,7,6,6,4,6,3,,,,,3,0,Completed
37,London,Wimbledon,03/07/2013,2013,Grand Slam,Outdoor,Grass,Quarterfinals,5,Del Potro J.M.,Ferrer D.,8,4,6,2,6,4,7,6,,,,,3,0,Completed
37,London,Wimbledon,03/07/2013,2013,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Verdasco F.,2,54,4,6,3,6,6,1,6,4,7,5,3,2,Completed
37,London,Wimbledon,03/07/2013,2013,Grand Slam,Outdoor,Grass,Quarterfinals,5,Janowicz J.,Kubot L.,22,130,7,5,6,4,6,4,,,,,3,0,Completed
37,London,Wimbledon,05/07/2013,2013,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Del Potro J.M.,1,8,7,5,4,6,7,6,6,7,6,3,3,2,Completed
37,London,Wimbledon,05/07/2013,2013,Grand Slam,Outdoor,Grass,Semifinals,5,Murray A.,Janowicz J.,2,22,6,7,6,4,6,4,6,3,,,3,1,Completed
37,London,Wimbledon,07/07/2013,2013,Grand Slam,Outdoor,Grass,The Final,5,Murray A.,Djokovic N.,2,1,6,4,7,5,6,4,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Nishikori K.,179,12,6,4,6,4,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Bedene A.,34,106,7,5,4,6,6,3,6,0,,,3,1,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Ramos A.,52,75,6,3,3,6,4,6,7,6,6,3,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Rufin G.,Struff J.L.,91,96,7,6,6,3,2,6,2,6,6,1,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Serra F.,26,206,6,7,6,2,6,3,6,3,,,3,1,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Klahn B.,De Schepper K.,124,69,6,7,6,2,7,6,7,6,,,3,1,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Russell M.,9,92,6,3,6,4,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Williams R.,42,115,6,3,4,6,1,6,7,5,6,0,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Olivetti A.,150,302,6,3,6,3,6,4,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Kukushkin M.,Martin A.,172,137,6,4,7,6,7,5,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Haider-Maurer A.,Gulbis E.,88,33,3,6,6,3,1,6,7,6,6,4,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Cuevas P.,21,492,6,3,6,7,6,3,,,,,2,1,Retired
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Harrison R.,2,97,6,4,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Verdasco F.,38,30,6,3,7,5,1,6,4,6,6,3,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Dancevic F.,Haase R.,152,59,7,6,3,6,7,5,7,6,,,3,1,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Kuznetsov An.,77,83,7,6,6,3,6,7,5,7,6,4,3,2,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Matosevic M.,22,56,6,3,6,7,6,3,6,2,,,3,1,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Bellucci T.,64,118,6,3,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,26/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Kyrgios N.,4,212,7,5,6,3,6,2,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Altamirano C.,25,N/A,6,1,6,3,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,De Bakker T.,55,99,6,4,6,4,6,4,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Fabbiano T.,11,176,6,3,7,6,6,3,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Przysiezny M.,35,108,6,4,5,7,6,4,6,4,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Dimitrov G.,95,29,3,6,6,3,6,4,5,7,6,2,3,2,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Stakhovsky S.,36,94,6,4,4,6,6,2,4,6,6,4,3,2,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Kubot L.,41,71,7,5,7,5,6,2,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Zeballos H.,63,50,4,6,6,4,6,2,6,1,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Roger-Vasselin E.,Montanes A.,67,44,6,3,6,2,6,4,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez M.,Janowicz J.,247,14,6,4,6,4,6,2,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Pella G.,31,90,7,6,4,6,6,1,6,2,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Volandri F.,17,101,6,0,6,2,6,3,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Ungur A.,39,105,6,1,6,2,6,0,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Giraldo S.,48,85,6,3,3,6,6,7,6,4,6,2,3,2,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Gimeno-Traver D.,60,61,6,4,7,6,6,3,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Pospisil V.,134,40,4,6,3,6,7,6,6,2,7,6,3,2,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Almagro N.,65,15,6,3,6,1,4,6,6,3,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Zemlja G.,7,62,6,3,6,2,7,5,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Petzschner P.,86,163,7,6,3,6,5,2,,,,,1,1,Retired
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Lorenzi P.,5,80,6,1,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Mathieu P.H.,13,107,6,4,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Vesely J.,104,82,6,2,6,2,6,7,7,5,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Klizan M.,157,46,6,1,6,0,6,1,,,,,3,0,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Monaco J.,47,32,6,4,6,2,3,0,,,,,2,0,Retired
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Johnson S.,89,116,6,7,6,4,7,6,6,2,,,3,1,Completed
51,New York,US Open,27/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Rosol L.,87,45,6,3,3,6,6,3,6,4,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Berankis R.,1,112,6,1,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Soeda G.,53,131,6,4,6,3,6,1,,,,,3,0,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Brands D.,20,51,7,5,4,6,6,2,6,3,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Goffin D.,37,72,6,2,6,4,6,4,,,,,3,0,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Mahut N.,24,78,6,4,6,4,7,6,,,,,3,0,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Devvarman S.,Lacko L.,114,84,4,6,6,1,6,2,4,6,6,4,3,2,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Malisse X.,23,113,6,3,3,6,7,5,7,5,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Duckworth J.,109,149,3,6,6,2,6,4,6,1,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Garcia-Lopez G.,6,74,6,3,6,7,6,4,7,6,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Hanescu V.,81,54,7,6,6,4,3,6,7,6,,,3,1,Completed
51,New York,US Open,28/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Baker B.,66,185,6,3,4,6,6,3,6,4,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Sijsling I.,146,68,7,6,2,6,6,4,6,1,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Granollers M.,Zopp J.,43,256,6,1,3,6,1,6,6,3,6,4,3,2,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Donskoy E.,Melzer J.,102,27,7,5,6,3,7,6,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Bogomolov A.,Paire B.,73,28,7,5,2,6,6,4,5,7,7,6,3,2,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Stepanek R.,10,58,7,6,6,3,6,2,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Ram R.,Fognini F.,128,18,6,1,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Blake J.,79,100,6,7,3,6,6,4,7,6,7,6,3,2,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Llodra M.,3,49,6,2,6,4,6,3,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Sela D.,21,77,6,4,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Tursunov D.,Rufin G.,34,91,7,6,1,1,,,,,,,1,0,Retired
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Robert S.,9,150,6,3,7,5,7,5,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Bautista R.,4,64,6,3,6,7,6,1,6,2,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Sock J.,Gonzalez M.,86,247,7,6,1,6,7,5,6,2,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Kukushkin M.,Haider-Maurer A.,172,88,6,4,6,4,7,5,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Evans D.,Tomic B.,179,52,1,6,6,3,7,6,6,3,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Berlocq C.,7,48,6,3,6,2,6,1,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Mannarino A.,Querrey S.,63,31,7,6,7,6,6,7,6,4,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Dodig I.,Davydenko N.,38,42,6,1,6,4,6,4,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Roger-Vasselin E.,25,67,6,3,6,2,5,7,6,2,,,3,1,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Dancevic F.,22,152,6,4,6,4,6,1,,,,,3,0,Completed
51,New York,US Open,29/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Klahn B.,26,124,6,4,7,6,4,6,7,5,,,3,1,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Andujar P.,11,55,6,1,6,2,6,4,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Dutra Silva R.,2,134,6,2,6,1,6,0,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Monfils G.,17,39,7,5,6,2,4,6,7,6,,,3,1,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Dolgopolov O.,24,37,7,5,6,1,6,3,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Lu Y.H.,13,60,6,3,6,4,7,6,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Granollers M.,Ram R.,43,128,3,6,4,6,6,2,6,3,7,5,3,2,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Chardy J.,35,36,6,4,6,3,6,4,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Smyczek T.,Bogomolov A.,109,73,3,6,7,6,2,6,6,4,6,4,3,2,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Becker B.,1,87,7,6,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Kudla D.,5,104,7,6,7,6,6,3,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Sousa J.,Nieminen J.,95,41,1,6,6,3,3,6,6,3,6,4,3,2,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Kamke T.,65,89,6,4,6,2,6,2,,,,,3,0,Completed
51,New York,US Open,30/08/2013,2013,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Devvarman S.,23,114,7,6,6,4,7,5,,,,,3,0,Completed
